id,post_message,label,post_message_preproced
3835,"Không cần đợi đến kỳ chuyển nhượng mùa Hè, Ole Gunnar Solskjaer càng lúc càng cho thấy ông sẵn sàng “tàn nhẫn” với những quyết định đầy cứng rắn để tái thiết MU.",0,đợi kỳ chuyển_nhượng mùa hè ole gunar solskjaer sẵn_sàng tàn_nhẫn quyết_định cứng_rắn tái_thiết mu
988,"Ngày 18-6, thông tin từ Phòng Thanh tra Sở Y tế Đồng Nai cho hay, đơn vị này vừa xác minh một bác sĩ sử dụng bằng tốt nghiệp Y khoa của Trường đại học Y dược TP. Hồ Chí Minh không có trong hồ sơ cấp bằng của trường vào năm 2002.",0,thông_tin phòng thanh_tra sở tế đồng_nai xác_minh bác_sĩ tốt_nghiệp khoa trường đại_học dược tp hồ_chí_minh hồ_sơ trường
3428,"""Trong quy định của Luật Tố tụng hình sự, Hội đồng thẩm phán không có quyền phán quyết kháng nghị của Viện KSND tối cao là đúng pháp luật hay không. Có chăng chỉ xác định là có căn cứ hay không có căn cứ, từ đó có chấp thuận kháng nghị hay không mà thôi”, Ủy viên Thường trực Uỷ ban Pháp luật của Quốc hội Bùi Văn Xuyền cho biết.",0,quy_định luật tố_tụng_hình_sự hội_đồng thẩm_phán quyền phán_quyết kháng_nghị viện ksnd tối_cao pháp_luật xác_định căn_cứ căn_cứ chấp_thuận kháng_nghị uỷ_viên thường_trực uỷ_ban pháp_luật quốc_hội bùi_văn xuyền
679,"Hàng Tầu đổi cách viết xuất xứ hàng hoá

""Made in China"" bị tẩy chay vì chất lượng và cả do ăn ở nên người Tầu đã đổi cách ghi xuất xứ hàng hoá. Giờ họ ghi là ""Product of PRC"" hoặc ""Made in PRC"".

Cũng biết nhục để phải thay đổi nhưng nếu chỉ thay mỗi cách viết thế này thì vẫn chỉ là ""bình mới rượu cũ"", khác gì lừa đảo. Cái cần phải thay đổi là cách làm ăn phải đàng hoàng, chất lượng đảm bảo và nhất là đường ăn ở với các nước khác trên thế giới.",0,hàng tầu đổi viết xuất_xứ hàng_hoá made in china tẩy_chay chất_lượng tầu đổi ghi xuất_xứ hàng_hoá ghi product of prc made in prc nhục thay viết thế_này bình rượu cũ lừa_đảo làm_ăn đàng_hoàng chất_lượng đường thế_giới
784,"Số người chết đã lên đến 1.031, trong tổng số 68.572 ca nhiễm virus corona được xác nhận trên toàn nước Mỹ hôm 25/3, theo thống kê của Đại học John Hopkins.",0,chết tổng_số ca nhiễm virus corona xác_nhận toàn mỹ hôm thống_kê đại_học john hopkins
3071,"Ngày 18/3, số ca nhiễm bệnh và tử vong trong đại dịch viêm đường hô hấp cấp COVID-19 đã vượt lên những mốc mới, cho thấy tốc độ lây lan và tác động ngày càng đáng lo ngại của dịch bệnh.",0,ca nhiễm_bệnh tử_vong đại_dịch viêm đường hô_hấp covid mốc tốc_độ lây_lan tác_động lo_ngại dịch_bệnh
813,"Bao nhiêu chiêu trò thì mới có được gia tài nghìn tỉ...?

[<URL>](<URL>)",0,chiêu trò gia_tài nghìn tỉ urlurl
1685,"Thiếu CB quá mà...

""Trước đó, theo kết luận của Ủy ban Kiểm tra Trung ương tại kỳ họp thứ 35, Ban cán sự đảng Bộ GTVT đã vi phạm nghiêm trọng nguyên tắc tập trung dân chủ và quy chế làm việc; thiếu trách nhiệm, buông lỏng lãnh đạo, chỉ đạo, thiếu kiểm tra, để xảy ra nhiều vi phạm, khuyết điểm trong thực hiện cổ phần hóa, thoái vốn nhà nước tại một số doanh nghiệp thuộc Bộ GTVT.

Các Ủy viên Ban cán sự đảng, Thứ trưởng gồm: ông Nguyễn Hồng Trường, ông Nguyễn Văn Công, ông Nguyễn Ngọc Đông và ông Nguyễn Nhật cùng chịu trách nhiệm về những vi phạm, khuyết điểm của Ban cán sự đảng và trách nhiệm cá nhân trong thực hiện chức trách, nhiệm vụ được phân công...""",0,cb kết_luận uỷ_ban kiểm_tra trung_ương kỳ họp ban cán_sự đảng_bộ gtvt vi_phạm nghiêm_trọng nguyên_tắc tập_trung_dân_chủ quy_chế làm_việc trách_nhiệm buông_lỏng lãnh_đạo chỉ_đạo kiểm_tra xảy vi_phạm khuyết_điểm cổ_phần_hoá thoái vốn nhà_nước doanh_nghiệp gtvt uỷ_viên ban cán_sự đảng thứ_trưởng nguyễn_hồng trường nguyễn_văn_công nguyễn_ngọc đông nguyễn_nhật trách_nhiệm vi_phạm khuyết_điểm ban cán_sự đảng trách_nhiệm chức_trách nhiệm_vụ phân_công
2701,"Dự báo thời tiết hôm nay 19/6: Nắng nóng gay gắt ban ngày, có thể có mưa dông vào chiều tối",0,dự_báo thời_tiết hôm_nay nắng_nóng gay_gắt ban_ngày mưa dông chiều_tối
967,"6 cống ngăn triều đã hoàn thành 78% sau bốn năm thi công. Công trình dự kiến hoạt động vào tháng 10.
    ",0,cống ngăn triều hoàn_thành bốn thi_công công_trình dự_kiến hoạt_động
2967,"Tính đến sáng 20/6, gần 2,3 triệu người ở thành phố gần 22 triệu dân này đã được lấy mẫu. 70 nhân viên y tế thuộc 6 bệnh viện của Vũ Hán cũng đã được cử đến chi viện cho Bắc Kinh.

#KenhTheGioi",0,triệu thành_phố triệu dân mẫu nhân_viên_tế bệnh_viện vũ hán cử chi_viện bắc kinh kenhthegioi
1099,Cần hoàn thành việc di chuyển trung tâm thành phố hành chính sang phía Bắc sông Cấm,0,hoàn_thành di_chuyển trung_tâm thành_phố hành_chính bắc sông cấm
1410,"RONALDINHO CÓ THỂ ĐỐI MẶT ÁN 10 NĂM TÙ VÌ TỘI RỬA TIỀN

Ronaldinho và anh trai đang vướng vào nghi án trong đường dây rửa tiền và buôn bán trái phép chất ma túy của nữ doanh nhân Dalia. Văn phòng Công tố viên Paraquay cho rằng tổ chức Dalia đứng đầu có thể đã rửa khoản tiền lên tới 400 triệu USD tại quốc gia này trong 5 năm qua.

Các nhà điều tra đang xem xét tài liệu và tin nhắn trong điện thoại của anh em Ronaldinho để làm rõ. 15 người đã bị bắt liên quan đến vụ việc này, trong khi Dalia vẫn đang lẩn trốn.

""Đây là trường hợp khá phức tạp, vì lúc đầu Ronaldinho và anh trai sử dụng hộ chiếu giả để vào Paraguay. Tuy nhiên, khi các nhà điều tra phát hiện ra có những dấu hiệu về tội rửa tiền, họ có thể nhận hình phạt từ 3 năm đến 10 năm, hoặc lâu hơn"", UOL trích dẫn phát biểu của luật sư Acacio Miranda.",0,ronaldinho đối_mặt án tù tội rửa_tiền ronaldinho anh_trai vướng nghi_án đường_dây rửa_tiền buôn_bán trái_phép chất ma_tuý nữ doanh_nhân dalia văn_phòng công_tố_viên paraquay tổ_chức dalia đứng đầu rửa khoản tiền triệu usd quốc_gia điều_tra xem_xét tài_liệu nhắn điện_thoại anh_em ronaldinho bắt vụ_việc dalia lẩn_trốn trường_hợp phức_tạp đầu ronaldinho anh_trai hộ_chiếu giả paraguay điều_tra phát_hiện dấu_hiệu tội rửa_tiền hình_phạt uol trích_dẫn phát_biểu luật_sư acacio miranda
1205,Tọa Đàm Trực Tuyến - THỜI ĐIỂM VÀNG KÍCH CẦU DU LỊCH HẬU COVID-19,0,toạ_đàm trực_tuyến vàng kích_cầu du_lịch hậu covid
1884,"MỸ DỪNG PHỎNG VẤN VISA TẠI VIỆT NAM

Đại sứ quán Mỹ tại Hà Nội và Tổng lãnh sự quán Mỹ tại <URL> tạm dừng phỏng vấn visa từ ngày 19/3. Mọi cuộc hẹn phỏng vấn từ ngày 19/3 trở về sau đều bị hủy.

Lý do được đưa ra là ""thay đổi về nhân sự để ứng phó với tình hình dịch virus corona đang diễn ra"".

Thông báo cho hay đối với các đơn xin visa thuộc diện không nhập cư, cơ quan đại diện ngoại giao Mỹ sẽ ""sắp xếp các cuộc hẹn (phỏng vấn) mới sớm nhất có thể"". Đối với đơn xin visa nhập cư, Mỹ sẽ ""cập nhật thông báo này ngay khi chúng tôi có thể bắt đầu quá trình xét duyệt visa trở lại"".

Cho đến lúc đó, nếu người xin visa đã lỡ cuộc hẹn phỏng vấn theo kế hoạch trước đây, cơ quan đại diện ngoại giao Mỹ sẽ có hướng dẫn về việc sắp xếp lại cuộc hẹn.",0,mỹ dừng phỏng_vấn visa việt_nam đại_sứ_quán mỹ hà_nội tổng_lãnh_sự_quán mỹ url tạm dừng phỏng_vấn visa hẹn phỏng_vấn trở huỷ nhân_sự ứng_phó tình_hình dịch virus corona diễn thông_báo đơn visa diện nhập_cư cơ_quan đại_diện ngoại_giao mỹ sắp_xếp hẹn phỏng_vấn đơn visa nhập_cư mỹ cập_nhật thông_báo xét_duyệt visa trở_lại visa lỡ hẹn phỏng_vấn kế_hoạch cơ_quan đại_diện ngoại_giao mỹ hướng_dẫn sắp_xếp hẹn
569,"""Bệnh nhân 91"" điều trị tại Bệnh viện Chợ Rẫy ngày 23/5 được ngưng lọc máu liên tục, tiếp tục can thiệp ECMO, thở máy qua nội khí quản.",0,bệnh_nhân điều_trị bệnh_viện chợ_rẫy ngưng lọc máu liên_tục can_thiệp ecmo thở máy nội khí_quản
3075,"Một bị cáo trong khi ra TAND quận Hà Đông (Hà Nội) để xét xử đã lợi dụng sơ hở của lực lượng công an, bỏ chạy.",0,bị_cáo tand hà_đông hà_nội xét_xử lợi_dụng sơ_hở lực_lượng công_an chạy
3766,"Chấn chỉnh! Chấn chỉnh!

[<URL>](<URL>)",0,chấn_chỉnh chấn_chỉnh urlurl
1894,"Người bố lặng lẽ cúi đầu, cảm ơn những người đến viếng đám tang trong khi mẹ của Kiên phải nhờ các bác sĩ chăm sóc sức khỏe.",0,bố lặng_lẽ cúi đầu viếng đám_tang mẹ kiên bác_sĩ chăm_sóc sức_khoẻ
2875,"Theo nghiên cứu mới từ Microsoft, hacker đã triển khai các cuộc tấn công có chủ đề Covid-19 tại 241 quốc gia và vùng lãnh thổ.",0,nghiên_cứu microsoft hacker triển_khai tấn_công chủ_đề covid quốc_gia lãnh_thổ
3420,"Dịch bệnh đã buộc nhiều công ty áp dụng giải pháp làm việc từ xa. Đối với một số doanh nghiệp, việc chuyển đổi này vẫn tiếp tục ngay cả khi các lệnh giãn cách xã hội được dỡ bỏ.",0,dịch_bệnh buộc công_ty áp_dụng giải_pháp làm_việc doanh_nghiệp chuyển_đổi lệnh giãn xã_hội dỡ
2284,"Luật sư cho rằng việc khai báo nhỏ giọt gây khó khăn cho phòng chống dịch Covid-19 nên bệnh nhân thứ 34 có thể bị khởi tố hình sự và phạt tù cao nhất tới 12 năm.
Đến nay, số người tiếp xúc gần với bệnh nhân Covid-19 thứ 34 (F1) ở Bình Thuận lên tới 203, còn số tiếp xúc gần với F1 là 761 người. Số ca F1 tăng lên là do bệnh nhân thứ 34 khai báo nhỏ giọt về số người từng tiếp xúc với mình.

Cũng vì hành vi này, các cơ quan chức năng rất bị động, vất vả trong việc tìm ra và giám sát, cách ly những người nguy cơ cao. Hiện nay, có 10 ca nhiễm virus corona liên quan đến bệnh nhân số 34.

Lãnh đạo Sở Y tế Bình Thuận cho biết, ngay khi phát hiện ca nhiễm virus corona đầu tiên trên địa bàn (bệnh nhân số 34), tỉnh lập tức chỉ đạo xác định những người tiếp xúc gần và chuẩn bị cơ sở cách ly.

""Tuy nhiên, vì bệnh nhân này khai báo một cách không rõ ràng và đầy đủ, công tác giám sát, xác minh của lực lượng chức năng gặp nhiều khó khăn, dẫn tới việc cách ly các trường hợp có liên quan để tránh dịch lây lan cũng bị ảnh hưởng"", lão đạo Sở Y tế Bình Thuận nói.
Bình luận sự việc này, luật sư Diệp Năng Bình, Trưởng Văn phòng Tinh Thông Luật (Đoàn Luật sư <URL>) cho rằng hành vi của bệnh nhân thứ 34 có thể coi là cố ý khai báo, thông tin sai sự thật về hành trình của bản thân.

""Việc cố ý trốn tránh, khai báo gian dối hoặc chống đối để không thực hiện các biện pháp cách ly và phòng chống dịch sẽ bị áp dụng biện pháp xử phạt vi phạm hành chính hoặc có thể truy cứu trách nhiệm hình sự.

Điều 10 Nghị định 176/2013/NĐ-CP quy định, người nào từ chối hoặc trốn tránh việc áp dụng quyết định cách ly y tế, cưỡng chế cách ly y tế của cơ quan Nhà nước có thẩm quyền đối với người mắc bệnh truyền nhiễm thuộc nhóm A sẽ bị phạt tiền 5-10 triệu đồng.
Nghiêm trọng hơn, nếu người nào có hành vi trốn khỏi nơi cách ly, cố tình khai báo gian dối, trốn tránh các biện pháp cách ly y tế mà mang mầm bệnh lây nhiễm cho người khác có thể bị truy cứu theo Điều 240 Bộ luật Hình sự về tội Làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người.

Theo Điều 240, người phạm tội có thể bị phạt tiền tối đa 200 triệu đồng, hoặc bị phạt tù 1-12 năm tùy vào hậu quả gây ra”, luật sư Diệp Năng Bình nói.

Theo quy định tại điểm a khoản 1 Điều 3 Luật Phòng, chống bệnh truyền nhiễm năm 2007 và Quyết định số 07/2020/QĐ-TTg ngày 26/2/2020 của Thủ tướng Chính phủ, dịch Covid-19 được xếp vào bệnh truyền nhiễm nhóm A.

""Đồng thời, theo quy định tại Điều 8 Luật Phòng, chống bệnh truyền nhiễm năm 2007 thì các hành vi sau đây bị nghiêm cấm:

1. Cố ý làm lây lan tác nhân gây bệnh truyền nhiễm.

2. Người mắc bệnh truyền nhiễm, người bị nghi ngờ mắc bệnh truyền nhiễm và người mang mầm bệnh truyền nhiễm làm các công việc dễ lây truyền tác nhân gây bệnh truyền nhiễm theo quy định của pháp luật.

3. Che giấu, không khai báo hoặc khai báo không kịp thời các trường hợp mắc bệnh truyền nhiễm theo quy định của pháp luật.

4. Cố ý khai báo, thông tin sai sự thật về bệnh truyền nhiễm. ... Hành vi cố ý trốn tránh, khai báo gian dối hoặc chống đối để không thực hiện các biện pháp để cách ly và phòng chống dịch sẽ bị áp dụng biện pháp xử phạt vi phạm hành chính hoặc có thể truy cứu trách nhiệm hình sự"", luật sư Diệp Năng Bình phân tích thêm.


    ",0,luật_sư khai_báo nhỏ_giọt phòng_chống dịch covid bệnh_nhân khởi_tố hình_sự phạt tù tiếp_xúc bệnh_nhân covid bình_thuận tiếp_xúc ca bệnh_nhân khai_báo nhỏ_giọt tiếp_xúc hành_vi cơ_quan_chức_năng bị_động vất_vả giám_sát cách_ly nguy_cơ ca nhiễm virus corona bệnh_nhân lãnh_đạo sở tế bình_thuận phát_hiện ca nhiễm virus corona địa_bàn bệnh_nhân tỉnh lập_tức chỉ_đạo xác_định tiếp_xúc cơ_sở cách_ly bệnh_nhân khai_báo rõ_ràng đầy_đủ công_tác giám_sát xác_minh lực_lượng chức_năng cách_ly trường_hợp dịch lây_lan ảnh_hưởng lão đạo sở tế bình_thuận bình_luận luật_sư diệp năng bình trưởng văn_phòng tinh_thông luật đoàn luật_sư url hành_vi bệnh_nhân coi cố khai_báo thông_tin sai sự_thật hành_trình cố trốn_tránh khai_báo gian_dối chống_đối biện_pháp cách_ly phòng_chống dịch áp_dụng biện_pháp xử_phạt vi_phạm hành_chính truy_cứu trách_nhiệm hình_sự nghị_định nđcp quy_định từ_chối trốn_tránh áp_dụng quyết_định cách_ly_tế cưỡng_chế cách_ly_tế cơ_quan nhà_nước thẩm_quyền mắc bệnh truyền_nhiễm phạt tiền triệu đồng nghiêm_trọng hành_vi trốn cách_ly cố_tình khai_báo gian_dối trốn_tránh biện_pháp cách_ly_tế mầm bệnh lây_nhiễm truy_cứu bộ_luật hình_sự tội lây_lan dịch_bệnh truyền_nhiễm nguy_hiểm phạm_tội phạt tiền tối_đa triệu đồng phạt tù tuỳ hậu_quả luật_sư diệp năng bình quy_định khoản điều_luật phòng_chống bệnh truyền_nhiễm quyết_định qđtg thủ_tướng chính_phủ dịch covid xếp bệnh truyền_nhiễm quy_định điều_luật phòng_chống bệnh truyền_nhiễm hành_vi nghiêm_cấm cố lây_lan tác_nhân bệnh truyền_nhiễm mắc bệnh truyền_nhiễm nghi_ngờ mắc bệnh truyền_nhiễm mầm bệnh truyền_nhiễm công_việc lây_truyền tác_nhân bệnh truyền_nhiễm quy_định pháp_luật che_giấu khai_báo khai_báo kịp_thời trường_hợp mắc bệnh truyền_nhiễm quy_định pháp_luật cố khai_báo thông_tin sai sự_thật bệnh truyền_nhiễm hành_vi cố trốn_tránh khai_báo gian_dối chống_đối biện_pháp cách_ly phòng_chống dịch áp_dụng biện_pháp xử_phạt vi_phạm hành_chính truy_cứu trách_nhiệm hình_sự luật_sư diệp năng bình phân_tích
